course name,section number,instructor,campus,meeting time,instruction mode,required additional sections,current enrollment,max enrollment,seats available,reserved seats info,waitlist available seats
Calculus for Business and Economics,006,Staff,STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,007,Staff,STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,008,Staff,STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,009,Staff,STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,010,Staff,STORR,2:30PM - 3:20PM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,011,Staff,STORR,1:25PM - 2:15PM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,012,Staff,STORR,1:25PM - 2:15PM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,013,Staff,STORR,2:30PM - 3:20PM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,014,Staff,STORR,2:30PM - 3:20PM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,015,Staff,STORR,2:30PM - 3:20PM / MoWeFr,In Person,,0,35,35,,0
Calculus for Business and Economics,331,Vindya Pathirana (PI),WTBY,9:15AM - 10:30AM / MoWe,Hybrid Limited,,0,35,35,,0
Calculus for Business and Economics,660,Mark Case (PI),AVYPT,9:30AM - 10:45AM / TuTh,In Person,,0,32,32,,0
Calculus for Business and Economics,701,Igor Ferdman (PI),HRTFD,4:00PM - 6:30PM / Tu,In Person,,0,35,35,,0
Calculus for Business and Economics,702,Maree Jaramillo (PI),HRTFD,11:00AM - 12:15PM / TuTh,In Person,,0,35,35,,0
Calculus for Business and Economics,703,Igor Ferdman (PI),HRTFD,4:00PM - 6:30PM / Th,In Person,,0,35,35,,0
Calculus for Business and Economics,801,Amineh Farzannia (PI),STMFD,2:15PM - 3:15PM / MoWe,In Person,,0,40,40,,0
Calculus for Business and Economics,802,Beena Ramachandran (PI),STMFD,6:20PM - 8:50PM / Mo,In Person,,0,40,40,,0
Calculus for Business and Economics,803,Nuwanthi Samarawickrama (PI),STMFD,11:15AM - 12:15PM / TuTh,In Person,,0,40,40,,0
Calculus for Business and Economics,804,Nuwanthi Samarawickrama (PI),STMFD,1:20PM - 2:20PM / TuTh,Hybrid,,0,40,40,,0
Calculus for Business and Economics,805,Rama Ramachandran (PI),STMFD,6:20PM - 8:50PM / Tu,In Person,,0,40,40,,0
Calculus I,010,Nicole Massarelli (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,306,,,
Calculus I,011D,Nicole Massarelli (SI),STORR,2:30PM - 3:20PM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,012D,Nicole Massarelli (SI),STORR,9:05AM - 9:55AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,013D,Nicole Massarelli (SI),STORR,9:05AM - 9:55AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,014D,Nicole Massarelli (SI),STORR,1:25PM - 2:15PM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,015D,Nicole Massarelli (SI),STORR,10:10AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,016D,Nicole Massarelli (SI),STORR,10:10AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,017D,Nicole Massarelli (SI),STORR,3:35PM - 4:25PM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,018D,Nicole Massarelli (SI),STORR,8:00AM - 8:50AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,019D,Nicole Massarelli (SI),STORR,8:00AM - 8:50AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus I,030,Michael Biro (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,208,,,
Calculus I,031D,Michael Biro (SI),STORR,9:05AM - 9:55AM / Mo,In Person,You will be auto-enrolled in section(s) 030,0,36,36,,0
Calculus I,032D,Michael Biro (SI),STORR,10:10AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 030,0,36,36,,0
Calculus I,033D,Michael Biro (SI),STORR,8:00AM - 8:50AM / Mo,In Person,You will be auto-enrolled in section(s) 030,0,36,36,,0
Calculus I,034D,Michael Biro (SI),STORR,2:30PM - 3:20PM / Mo,In Person,You will be auto-enrolled in section(s) 030,0,36,36,,0
Calculus I,035D,Michael Biro (SI),STORR,3:35PM - 4:25PM / Mo,In Person,You will be auto-enrolled in section(s) 030,0,36,36,,0
Calculus I,036D,Michael Biro (SI),STORR,1:25PM - 2:15PM / Mo,In Person,You will be auto-enrolled in section(s) 030,0,36,36,,0
Calculus I,040,Staff,STORR,2:00PM - 3:15PM / TuTh,In Person,,0,32,,,
Calculus I,041D,Staff,STORR,1:25PM - 2:15PM / Mo,In Person,You will be auto-enrolled in section(s) 040,0,32,20,12 for RC MATH or MATH ED Majors,0
Calculus I,331,Stephen Zito (PI),WTBY,11:00AM - 12:40PM / TuTh,In Person,,0,35,35,,0
Calculus I,332,Stephen Zito (PI),WTBY,3:30PM - 5:10PM / TuTh,In Person,,0,35,35,,0
Calculus I,660,Robert Dolan (PI),AVYPT,8:00AM - 9:40AM / MoWe,In Person,,0,35,35,,0
Calculus I,661,Robert Dolan (PI),AVYPT,1:25PM - 3:05PM / MoWe,In Person,,0,35,35,,0
Calculus I,701,Bruce Hedman (PI),HRTFD,9:05AM - 10:45AM / Fr & 9:05AM - 9:55AM / MoWe,In Person,,0,35,35,,0
Calculus I,801,William Schwendner (PI),STMFD,9:15AM - 10:55AM / TuTh,In Person,,0,40,40,,0
Calculus I,802,Cristiano Husu (PI),STMFD,3:30PM - 5:10PM / MoWe,In Person,,0,40,40,,0
Calculus I,803,Nuwanthi Samarawickrama (PI),STMFD,9:20AM - 11:00AM / TuTh,In Person,,0,40,40,,0
Calculus II,010,Keith Conrad (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,204,,,
Calculus II,011D,Keith Conrad (SI),STORR,8:00AM - 8:50AM / We,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus II,012D,Keith Conrad (SI),STORR,10:10AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus II,013D,Keith Conrad (SI),STORR,9:05AM - 9:55AM / We,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus II,014D,Keith Conrad (SI),STORR,1:25PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus II,015D,Keith Conrad (SI),STORR,3:35PM - 4:25PM / We,In Person,You will be auto-enrolled in section(s) 010,0,34,34,,0
Calculus II,016D,Keith Conrad (SI),STORR,2:30PM - 3:20PM / We,In Person,You will be auto-enrolled in section(s) 010,0,34,0,34 for RC Honors Students Only,0
Calculus II,030,Maksym Derevyagin (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,204,,,
Calculus II,031D,Maksym Derevyagin (SI),STORR,8:00AM - 8:50AM / We,In Person,You will be auto-enrolled in section(s) 030,0,34,34,,0
Calculus II,032D,Maksym Derevyagin (SI),STORR,10:10AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 030,0,34,34,,0
Calculus II,033D,Maksym Derevyagin (SI),STORR,9:05AM - 9:55AM / We,In Person,You will be auto-enrolled in section(s) 030,0,34,34,,0
Calculus II,034D,Maksym Derevyagin (SI),STORR,1:25PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 030,0,34,34,,0
Calculus II,035D,Maksym Derevyagin (SI),STORR,3:35PM - 4:25PM / We,In Person,You will be auto-enrolled in section(s) 030,0,34,34,,0
Calculus II,036D,Maksym Derevyagin (SI),STORR,2:30PM - 3:20PM / We,In Person,You will be auto-enrolled in section(s) 030,0,34,34,,0
Calculus II,050,Ningwei Jiang (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,204,,,
Calculus II,051D,Ningwei Jiang (SI),STORR,8:00AM - 8:50AM / We,In Person,You will be auto-enrolled in section(s) 050,0,34,34,,0
Calculus II,052D,Ningwei Jiang (SI),STORR,10:10AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 050,0,34,34,,0
Calculus II,053D,Ningwei Jiang (SI),STORR,9:05AM - 9:55AM / We,In Person,You will be auto-enrolled in section(s) 050,0,34,34,,0
Calculus II,054D,Ningwei Jiang (SI),STORR,1:25PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 050,0,34,34,,0
Calculus II,055D,Ningwei Jiang (SI),STORR,3:35PM - 4:25PM / We,In Person,You will be auto-enrolled in section(s) 050,0,34,34,,0
Calculus II,056D,Ningwei Jiang (SI),STORR,2:30PM - 3:20PM / We,In Person,You will be auto-enrolled in section(s) 050,0,34,34,,0
Calculus II,070,Griff Elder (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,200,,,
Calculus II,071D,Griff Elder (SI),STORR,10:10AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 070,0,34,34,,0
Calculus II,072D,Griff Elder (SI),STORR,8:00AM - 8:50AM / We,In Person,You will be auto-enrolled in section(s) 070,0,34,34,,0
Calculus II,073D,Griff Elder (SI),STORR,9:05AM - 9:55AM / We,In Person,You will be auto-enrolled in section(s) 070,0,34,34,,0
Calculus II,074D,Griff Elder (SI),STORR,2:30PM - 3:20PM / We,In Person,You will be auto-enrolled in section(s) 070,0,34,34,,0
Calculus II,075D,Griff Elder (SI),STORR,3:35PM - 4:25PM / We,In Person,You will be auto-enrolled in section(s) 070,0,34,34,,0
Calculus II,076D,Griff Elder (SI),STORR,1:25PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 070,0,34,34,,0
Calculus II,090,Benjamin Lantz (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,204,,,
Calculus II,091D,Benjamin Lantz (SI),STORR,8:00AM - 8:50AM / We,In Person,You will be auto-enrolled in section(s) 090,0,34,34,,0
Calculus II,092D,Benjamin Lantz (SI),STORR,10:10AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 090,0,34,34,,0
Calculus II,093D,Benjamin Lantz (SI),STORR,9:05AM - 9:55AM / We,In Person,You will be auto-enrolled in section(s) 090,0,34,34,,0
Calculus II,094D,Benjamin Lantz (SI),STORR,10:10AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 090,0,34,34,,0
Calculus II,095D,Benjamin Lantz (SI),STORR,8:00AM - 8:50AM / We,In Person,You will be auto-enrolled in section(s) 090,0,34,34,,0
Calculus II,096D,Benjamin Lantz (SI),STORR,9:05AM - 9:55AM / We,In Person,You will be auto-enrolled in section(s) 090,0,34,34,,0
Calculus II,1000,"BEN LUKOWICZ (PI), Kim Kraner (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1001,Daniel Thurston (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1002,"Kelley Longo (EC), William Kelly (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1003,"Alyce Borgersen (EC), Mihaela Tunaru (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1004,"Marc Dalke (EC), William Lathrop (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1005,"Brian Noel (PI), Kathleen Ford (EC), Patricia Pires (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1006,"Anthony Salutari Jr (EC), Ella Sayin (PI), Isabelle Hahn (EC), Jennifer Hawley (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1008,"Renee Najarian (EC), Sheri Lee (EC), Susan Palmberg (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1009,"Lisa Russo (PI), Mandy Cheung (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1010,"David Viesto (PI), Mandy Cheung (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1011,"Jodie Shannon (PI), Stephanie Crowe (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1012,"Allan Nielson (PI), Edward Gregorski (EC), Tammy Spice (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1013,Smita Arora (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1014,Brian Noel (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1015,"Carly Sullivan (PI), Craig Poulter (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1016,"Kaitlyn Kopylec (EC), Sarah Serkin (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1017,"Kevin Ainsworth (PI), Lana Pekoske (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1018,"Ann Wallace (EC), Dana Fudge (EC), Kathleen Pointek (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1019,Staff,OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1020,"Ashley Katz (EC), Michael Capriotti (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1021,Robert Miller (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1022,"Robin Berry (PI), Stacey Nasser (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1023,"Benjola Sejdaras (EC), Keith Morin (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1024,"Kurt Ragis (PI), Marc Guidone (EC), Sheena Ojeda (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1025,"Allison Harvey (PI), Jasmine Zubek (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1026,"Alex Kovachi (EC), Elizabeth Capobianco (PI), Kevin Boken (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1028,"Jessica Galbraith (EC), Kathleen Ciskowski (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1029,"Ashley Katz (EC), Sushobha Jenner (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,1030,"Lucas Pastick (PI), Renee Najarian (EC), Sheri Lee (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Calculus II,110,Staff,STORR,2:00PM - 3:15PM / TuTh,In Person,,0,32,,,
Calculus II,111D,Staff,STORR,1:25PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 110,0,32,20,12 for RC MATH or MATH ED Majors,0
Calculus II,331,Vindya Pathirana (PI),WTBY,1:25PM - 3:05PM / MoWe,In Person,,0,35,35,,0
Calculus II,660,Dmitriy Leykekhman (PI),AVYPT,3:35PM - 5:15PM / MoWe,In Person,,0,40,40,,0
Calculus II,701,Bruce Hedman (PI),HRTFD,11:15AM - 12:55PM / Fr & 11:15AM - 12:05PM / MoWe,In Person,,0,35,35,,0
Calculus II,702,Andrew Jaramillo (PI),HRTFD,1:25PM - 3:05PM / Fr & 1:25PM - 2:15PM / MoWe,In Person,,0,35,35,,0
Calculus II,801,Jessica Fuller (PI),STMFD,9:15AM - 10:55AM / MoWe,In Person,,0,40,40,,0
Calculus II,802,Amineh Farzannia (PI),STMFD,9:20AM - 11:00AM / MoWe,In Person,,0,40,40,,0
Calculus II,803,Kevin Kellinsky-Gonzalez (PI),STMFD,3:30PM - 5:10PM / TuTh,In Person,,0,40,40,,0
Fundamentals of Algebra and Geometry,001,Anne McArdle (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,30,30,,0
Multivariable Calculus,100,Iddo Ben-Ari (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,204,,,
Multivariable Calculus,101D,Iddo Ben-Ari (SI),STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 100,0,34,34,,0
Multivariable Calculus,102D,Iddo Ben-Ari (SI),STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 100,0,34,34,,0
Multivariable Calculus,103D,Iddo Ben-Ari (SI),STORR,10:10AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 100,0,34,34,,0
Multivariable Calculus,104D,Iddo Ben-Ari (SI),STORR,10:10AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 100,0,34,34,,0
Multivariable Calculus,105D,Iddo Ben-Ari (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 100,0,34,34,,0
Multivariable Calculus,106D,Iddo Ben-Ari (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 100,0,34,34,,0
Multivariable Calculus,140,Alvaro Lozano-Robledo (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,204,,,
Multivariable Calculus,141D,Alvaro Lozano-Robledo (SI),STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 140,0,34,34,,0
Multivariable Calculus,142D,Alvaro Lozano-Robledo (SI),STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 140,0,34,34,,0
Multivariable Calculus,143D,Alvaro Lozano-Robledo (SI),STORR,10:10AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 140,0,34,34,,0
Multivariable Calculus,144D,Alvaro Lozano-Robledo (SI),STORR,10:10AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 140,0,34,34,,0
Multivariable Calculus,145D,Alvaro Lozano-Robledo (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 140,0,34,0,34 for RC Honors Students Only,0
Multivariable Calculus,146D,Alvaro Lozano-Robledo (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 140,0,34,34,,0
Multivariable Calculus,160,Staff,STORR,9:30AM - 10:45AM / TuTh,In Person,,0,32,,,
Multivariable Calculus,161D,Staff,STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 160,0,32,20,12 for RC MATH or MATH ED Majors,0
Multivariable Calculus,701,Bruce Hedman (PI),HRTFD,2:30PM - 4:10PM / Fr & 2:30PM - 3:20PM / MoWe,In Person,,0,30,30,,0
Multivariable Calculus,801,Amineh Farzannia (PI),STMFD,3:30PM - 5:10PM / MoWe,In Person,,0,40,40,,0
Applied Linear Algebra,001,Emiliano Valdez (PI),STORR,2:00PM - 3:15PM / MoWe,In Person,,0,36,36,,0
Applied Linear Algebra,002,Alvaro Lozano-Robledo (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,003,Erin Rizzie (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,004,Guozhen Lu (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,005,Benjamin Lantz (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,006,Benjamin Lantz (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,007,Jeffrey Connors (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,008,Kyu-Hwan Lee (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,009,Jeffrey Connors (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,36,36,,0
Applied Linear Algebra,010,Staff,STORR,8:00AM - 8:50AM / MoWeFr,In Person,,0,36,36,,0
Applied Linear Algebra,011,Staff,STORR,12:20PM - 1:10PM / MoWeFr,In Person,,0,36,36,,0
Applied Linear Algebra,012,Ovidiu Munteanu (PI),STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,36,36,,0
Applied Linear Algebra,013,Kyu-Hwan Lee (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,36,36,,0
Geometry,001,Michael Biro (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,35,10,25 for RC MATH or MATH ED Majors,0
Elementary Differential Equations,001,Staff,STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,002,Ningwei Jiang (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Elementary Differential Equations,003,Nicole Massarelli (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,36,36,,0
Elementary Differential Equations,004,Maksym Derevyagin (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Elementary Differential Equations,005,Ningwei Jiang (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,36,36,,0
Elementary Differential Equations,006,Blake Jackson (PI),STORR,12:30PM - 1:45PM / MoWe,In Person,,0,36,0,36 for RQ Honors students only,0
Elementary Differential Equations,007,Maksym Derevyagin (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,36,36,,0
Elementary Differential Equations,008,Lingxiao Zhang (PI),STORR,2:30PM - 3:20PM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,009,Lingxiao Zhang (PI),STORR,1:25PM - 2:15PM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,010,Luan Doan (PI),STORR,12:20PM - 1:10PM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,011,Nicole Massarelli (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,36,36,,0
Elementary Differential Equations,012,Luan Doan (PI),STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,013,Staff,STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,014,Staff,STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,015,Staff,STORR,10:10AM - 11:00AM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,016,Staff,STORR,12:20PM - 1:10PM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,017,Staff,STORR,10:10AM - 11:00AM / MoWeFr,In Person,,0,36,36,,0
Elementary Differential Equations,331,Vindya Pathirana (PI),WTBY,11:15AM - 12:30PM / MoWe,In Person,,0,35,35,,0
Elementary Differential Equations,660,Robert Dolan (PI),AVYPT,10:10AM - 11:25AM / MoWe,In Person,,0,30,30,,0
Elementary Differential Equations,701,Andrew Jaramillo (PI),HRTFD,11:15AM - 12:05PM / MoWeFr,In Person,,0,35,35,,0
Elementary Differential Equations,801,Cristiano Husu (PI),STMFD,3:30PM - 4:45PM / TuTh,In Person,,0,40,40,,0
Financial Mathematics I,001,Andrew Niedzielski (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,32,0,31 for RC Actuarial Science major1 for RC Instructor consent required,0
Financial Mathematics I,002,Britta Hay (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,32,0,31 for RC Actuarial Science major1 for RC Instructor consent required,0
Technical Writing in Mathematics,001,Staff,STORR,11:15AM - 12:05PM / Mo,In Person,,0,19,0,19 for RC MATH or MATH ED Majors,0
Technical Writing in Mathematics,002,Staff,STORR,11:15AM - 12:05PM / We,In Person,,0,19,0,19 for RC MATH or MATH ED Majors,0
Technical Writing in Mathematics,003,Benjamin Lantz (PI),STORR,11:15AM - 12:05PM / Fr,In Person,,0,19,0,19 for RC MATH or MATH ED Majors,0
Technical Writing in Mathematics,004,Erin Rizzie (PI),STORR,9:05AM - 9:55AM / Fr,In Person,,0,19,0,19 for RC MATH or MATH ED Majors,0
Transition to Advanced Mathematics,001,Katherine Hall (PI),STORR,1:25PM - 2:15PM / MoWeFr,In Person,,0,32,5,27 for RC MATH or MATH ED Majors,0
Transition to Advanced Mathematics,002,Katherine Hall (PI),STORR,10:10AM - 11:00AM / MoWeFr,In Person,,0,32,5,27 for RC MATH or MATH ED Majors,0
